date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:38	23827/23827	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/05-cartilage-and-bone.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/05-cartilage-and-bone.html	(from https://histologyguide.com/gallery/gallery.html)
15:25:39	9514/9514	---M--	200	added ('OK')	image/png	etag:%2203ff671a7e0d31:0%22	https://histologyguide.com/gallery/imgs/05-cartilage-and-bone.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/05-cartilage-and-bone.png	(from https://histologyguide.com/gallery/gallery.html)
15:25:55	23713/23713	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/06-nervous-tissue.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/06-nervous-tissue.html	(from https://histologyguide.com/gallery/gallery.html)
15:25:56	9918/9918	---M--	200	added ('OK')	image/png	etag:%220d4b07ca7e0d31:0%22	https://histologyguide.com/gallery/imgs/06-nervous-tissue.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/06-nervous-tissue.png	(from https://histologyguide.com/gallery/gallery.html)
15:25:57	15344/15344	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/07-peripheral-blood.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/07-peripheral-blood.html	(from https://histologyguide.com/gallery/gallery.html)
15:25:58	10011/10011	---M--	200	added ('OK')	image/png	etag:%220a17a4a7e0d31:0%22	https://histologyguide.com/gallery/imgs/07-peripheral-blood.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/07-peripheral-blood.png	(from https://histologyguide.com/gallery/gallery.html)
15:25:59	23307/23307	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/08-hematopoiesis.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/08-hematopoiesis.html	(from https://histologyguide.com/gallery/gallery.html)
15:25:59	12331/12331	---M--	200	added ('OK')	image/png	etag:%220289ba7a7e0d31:0%22	https://histologyguide.com/gallery/imgs/08-hematopoiesis.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/08-hematopoiesis.png	(from https://histologyguide.com/gallery/gallery.html)
15:26:15	27008/27008	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/09-cardiovascular-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/09-cardiovascular-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:26:15	11593/11593	---M--	200	added ('OK')	image/png	etag:%220af2eaba7e0d31:0%22	https://histologyguide.com/gallery/imgs/09-cardiovascular-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/09-cardiovascular-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:26:16	20041/20041	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/10-lymphoid-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/10-lymphoid-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:26:17	10478/10478	---M--	200	added ('OK')	image/png	etag:%2209024b1a7e0d31:0%22	https://histologyguide.com/gallery/imgs/10-lymphoid-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/10-lymphoid-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:26:18	19804/19804	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/11-skin.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/11-skin.html	(from https://histologyguide.com/gallery/gallery.html)
15:26:19	13026/13026	---M--	200	added ('OK')	image/png	etag:%22044e9b5a7e0d31:0%22	https://histologyguide.com/gallery/imgs/11-skin.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/11-skin.png	(from https://histologyguide.com/gallery/gallery.html)
15:26:20	18486/18486	---M-Z	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/12-exocrine-glands.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/12-exocrine-glands.html	(from https://histologyguide.com/gallery/gallery.html)
15:26:36	11311/11311	---M--	200	added ('OK')	image/png	etag:%220cb7cb9a7e0d31:0%22	https://histologyguide.com/gallery/imgs/12-exocrine-glands.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/12-exocrine-glands.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:00	19077/19077	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/13-endocrine-glands.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/13-endocrine-glands.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:01	6539/6539	---M--	200	added ('OK')	image/png	etag:%2205210bda7e0d31:0%22	https://histologyguide.com/gallery/imgs/13-endocrine-glands.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/13-endocrine-glands.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:02	30360/30360	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/14-gastrointestinal-tract.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/14-gastrointestinal-tract.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:03	8957/8957	---M--	200	added ('OK')	image/png	etag:%2206d5c1a7e0d31:0%22	https://histologyguide.com/gallery/imgs/14-gastrointestinal-tract.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/14-gastrointestinal-tract.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:19	19448/19448	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/15-liver-and-gallbladder.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/15-liver-and-gallbladder.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:20	6517/6517	---M--	200	added ('OK')	image/png	etag:%2208d68c5a7e0d31:0%22	https://histologyguide.com/gallery/imgs/15-liver-and-gallbladder.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/15-liver-and-gallbladder.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:22	18335/18335	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/16-urinary-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/16-urinary-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:22	5759/5759	---M--	200	added ('OK')	image/png	etag:%220612d98b83dcd1:0%22	https://histologyguide.com/gallery/imgs/16-urinary-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/16-urinary-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:23	18904/18904	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/17-respiratory-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/17-respiratory-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:24	13490/13490	---M--	200	added ('OK')	image/png	etag:%220412dcaa7e0d31:0%22	https://histologyguide.com/gallery/imgs/17-respiratory-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/17-respiratory-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:40	25234/25234	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/18-female-reproductive-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/18-female-reproductive-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:41	13933/13933	---M--	200	added ('OK')	image/png	etag:%220c8c0cda7e0d31:0%22	https://histologyguide.com/gallery/imgs/18-female-reproductive-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/18-female-reproductive-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:42	20331/20331	---M-Z	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/19-male-reproductive-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/19-male-reproductive-system.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:43	12265/12265	---M--	200	added ('OK')	image/png	etag:%2204f54d1a7e0d31:0%22	https://histologyguide.com/gallery/imgs/19-male-reproductive-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/19-male-reproductive-system.png	(from https://histologyguide.com/gallery/gallery.html)
15:27:43	16969/16969	---M--	200	added ('OK')	text/html	etag:%22018742b3dcddc1:0%22	https://histologyguide.com/galleryview/20-organs-of-special-sense.html	C:/sitedeneme2/histodeneme/histologyguide.com/galleryview/20-organs-of-special-sense.html	(from https://histologyguide.com/gallery/gallery.html)
15:27:44	7650/7650	---M--	200	added ('OK')	image/png	etag:%220a9b6d3a7e0d31:0%22	https://histologyguide.com/gallery/imgs/20-organs-of-special-sense.png	C:/sitedeneme2/histodeneme/histologyguide.com/gallery/imgs/20-organs-of-special-sense.png	(from https://histologyguide.com/gallery/gallery.html)
15:28:00	31489/31489	---M--	200	added ('OK')	text/html	etag:%220c368b5c7cddc1:0%22	https://histologyguide.com/EM-atlas/01-introduction.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/01-introduction.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:01	15587/15587	---M--	200	added ('OK')	image/png	etag:%22080d471bf9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/01-introduction.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/01-introduction.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:02	38237/38237	---M--	200	added ('OK')	text/html	etag:%2203919c6c7cddc1:0%22	https://histologyguide.com/EM-atlas/02-epithelium.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/02-epithelium.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:03	19018/19018	---M--	200	added ('OK')	image/png	etag:%220acad10c19cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/02-epithelium.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/02-epithelium.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:03	38252/38252	---M--	200	added ('OK')	text/html	etag:%2207471cec7cddc1:0%22	https://histologyguide.com/EM-atlas/03-connective-tissue.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/03-connective-tissue.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:04	17485/17485	---M--	200	added ('OK')	image/png	etag:%22054af97c29cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/03-connective-tissue.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/03-connective-tissue.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:21	23850/23850	---M--	200	added ('OK')	text/html	etag:%220afc9d6c7cddc1:0%22	https://histologyguide.com/EM-atlas/04-muscle-tissue.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/04-muscle-tissue.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:22	20043/20043	---M--	200	added ('OK')	image/png	etag:%220638863c39cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/04-muscle-tissue.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/04-muscle-tissue.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:23	22871/22871	---M--	200	added ('OK')	text/html	etag:%220638edbc7cddc1:0%22	https://histologyguide.com/EM-atlas/05-cartilage-and-bone.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/05-cartilage-and-bone.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:23	15121/15121	---M--	200	added ('OK')	image/png	etag:%220a34c1cc09cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/05-cartilage-and-bone.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/05-cartilage-and-bone.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:40	44811/44811	---M--	200	added ('OK')	text/html	etag:%220cb17e5c7cddc1:0%22	https://histologyguide.com/EM-atlas/06-nervous-tissue.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/06-nervous-tissue.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:41	21946/21946	---M--	200	added ('OK')	image/png	etag:%2208a4664b98edb1:0%22	https://histologyguide.com/EM-atlas/imgs/06-nervous-tissue.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/06-nervous-tissue.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:42	26739/26739	---M--	200	added ('OK')	text/html	etag:%220bd19489ccdc1:0%22	https://histologyguide.com/EM-atlas/07-peripheral-blood.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/07-peripheral-blood.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:43	23849/23849	---M--	200	added ('OK')	image/png	etag:%220af3ccbbf9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/07-peripheral-blood.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/07-peripheral-blood.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:28:44	17744/17744	---M--	200	added ('OK')	text/html	etag:%220bd19489ccdc1:0%22	https://histologyguide.com/EM-atlas/08-hematopoiesis.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/08-hematopoiesis.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:01	16866/16866	---M--	200	added ('OK')	image/png	etag:%220c980b2c09cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/08-hematopoiesis.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/08-hematopoiesis.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:02	30628/30628	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/09-cardiovascular-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/09-cardiovascular-system.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:03	29713/29713	---M--	200	added ('OK')	image/png	etag:%2206c8ff5c19cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/09-cardiovascular-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/09-cardiovascular-system.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:03	17863/17863	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/10-lymphoid-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/10-lymphoid-system.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:04	13400/13400	---M--	200	added ('OK')	image/png	etag:%22076b0d5ca9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/10-lymphoid-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/10-lymphoid-system.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:05	15544/15544	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/11-skin.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/11-skin.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:21	13307/13307	---M--	200	added ('OK')	image/png	etag:%2202fc280cd9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/11-skin.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/11-skin.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:23	15429/15429	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/12-exocrine-glands.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/12-exocrine-glands.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:23	14773/14773	---M--	200	added ('OK')	image/png	etag:%220ae64ccb9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/12-exocrine-glands.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/12-exocrine-glands.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:24	36231/36231	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/13-endocrine-glands.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/13-endocrine-glands.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:25	16836/16836	---M--	200	added ('OK')	image/png	etag:%220e5637bcb9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/13-endocrine-glands.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/13-endocrine-glands.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:42	41640/41640	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/14-gastrointestinal-tract.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/14-gastrointestinal-tract.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:43	17934/17934	---M--	200	added ('OK')	image/png	etag:%220a1d7afcb9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/14-gastrointestinal-tract.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/14-gastrointestinal-tract.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:44	24680/24680	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/15-liver-and-gallbladder.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/15-liver-and-gallbladder.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:29:45	16735/16735	---M--	200	added ('OK')	image/png	etag:%22019bf18cc9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/15-liver-and-gallbladder.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/15-liver-and-gallbladder.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:30:01	24671/24671	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/16-urinary-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/16-urinary-system.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:30:02	15784/15784	---M--	200	added ('OK')	image/png	etag:%220fceb76cc9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/16-urinary-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/16-urinary-system.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:30:03	20464/20464	---M--	200	added ('OK')	text/html	etag:%220128dcdc8cddc1:0%22	https://histologyguide.com/EM-atlas/17-respiratory-system.html	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/17-respiratory-system.html	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
15:30:04	12950/12950	---M--	200	added ('OK')	image/png	etag:%220c511fcd9cdb1:0%22	https://histologyguide.com/EM-atlas/imgs/17-respiratory-system.png	C:/sitedeneme2/histodeneme/histologyguide.com/EM-atlas/imgs/17-respiratory-system.png	(from https://histologyguide.com/EM-atlas/EM-atlas.html)
